ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,datetime
1646989204407942000,99.5,1230,99.4,6,99.5,28,0,2022-03-11 09:00:04
1646989204438924000,99.5,28,99.4,6,99.6,3,1,2022-03-11 09:00:04
1646989204443653000,99.4,2,99.4,4,99.6,3,2,2022-03-11 09:00:04
1646989204457170000,99.6,1,99.4,4,99.6,2,1,2022-03-11 09:00:04
1646989204471942000,99.4,1,99.4,3,99.6,6,2,2022-03-11 09:00:04
1646989204555765000,99.4,1,99.4,2,99.6,6,2,2022-03-11 09:00:04
1646989204751929000,99.4,2,99.3,3,99.6,6,2,2022-03-11 09:00:04
1646989204751929000,99.3,1,99.3,3,99.6,6,2,2022-03-11 09:00:04
1646989204834880000,99.6,1,99.3,3,99.6,5,1,2022-03-11 09:00:04
1646989204867073000,99.6,1,99.3,3,99.6,4,1,2022-03-11 09:00:04
1646989204926328000,99.7,1,99.3,3,99.7,17,1,2022-03-11 09:00:04
1646989205109379000,99.3,1,99.3,2,99.6,4,2,2022-03-11 09:00:05
1646989205538533000,99.6,1,99.3,2,99.6,3,1,2022-03-11 09:00:05
1646989205568794000,99.6,2,99.3,2,99.6,1,1,2022-03-11 09:00:05
1646989205871214000,99.7,1,99.2,2,99.7,16,1,2022-03-11 09:00:05
1646989205893495000,99.2,2,99.1,9,99.2,48,2,2022-03-11 09:00:05
1646989205901857000,99.2,5,99.1,9,99.2,43,1,2022-03-11 09:00:05
1646989205921572000,99.2,34,99.1,9,99.2,9,1,2022-03-11 09:00:05
1646989205921833000,99.2,9,99.1,9,99.7,16,1,2022-03-11 09:00:05
1646989205975679000,99.2,9,99.1,9,99.2,1,1,2022-03-11 09:00:05
1646989205998057000,99.2,1,99.1,9,99.3,5,1,2022-03-11 09:00:05
1646989206549727000,99.3,3,99.1,9,99.3,2,1,2022-03-11 09:00:06
1646989206585237000,99.3,2,99.1,9,99.5,1,1,2022-03-11 09:00:06
1646989206972617000,99.1,2,99.1,7,99.3,2,2,2022-03-11 09:00:06
1646989207268802000,99.3,1,99.1,7,99.3,1,1,2022-03-11 09:00:07
1646989207939551000,99.3,1,99.1,7,99.7,16,1,2022-03-11 09:00:07
1646989207939551000,99.5,1,99.1,7,99.7,16,1,2022-03-11 09:00:07
1646989208157671000,99.6,1,99.2,2,99.7,12,1,2022-03-11 09:00:08
1646989208299046000,99.7,5,99.2,2,99.7,8,1,2022-03-11 09:00:08
1646989208648526000,99.7,1,99.2,2,99.7,7,1,2022-03-11 09:00:08
1646989208890906000,99.7,1,99.2,2,99.7,6,1,2022-03-11 09:00:08
1646989209295603000,99.6,2,99.2,1,99.9,31,1,2022-03-11 09:00:09
1646989209295603000,99.7,6,99.2,1,99.9,31,1,2022-03-11 09:00:09
1646989209295603000,99.8,6,99.2,1,99.9,31,1,2022-03-11 09:00:09
1646989209295603000,99.9,6,99.2,1,99.9,31,1,2022-03-11 09:00:09
1646989209427470000,99.9,1,99.5,5,99.9,34,1,2022-03-11 09:00:09
1646989209558046000,99.9,1,99.5,5,99.9,29,1,2022-03-11 09:00:09
1646989209960737000,99.7,1,99.5,5,99.9,29,2,2022-03-11 09:00:09
1646989210189121000,99.9,1,99.5,5,99.9,29,1,2022-03-11 09:00:10
1646989210612772000,99.5,1,99.5,5,99.9,26,2,2022-03-11 09:00:10
1646989210727738000,99.9,3,99.5,5,99.9,23,1,2022-03-11 09:00:10
1646989210805343000,99.9,5,99.5,5,99.9,18,1,2022-03-11 09:00:10
1646989211807327000,99.9,1,99.5,5,99.9,37,1,2022-03-11 09:00:11
1646989212119969000,99.9,1,99.7,2,99.9,36,1,2022-03-11 09:00:12
1646989212593290000,99.7,2,99.7,1,99.9,44,2,2022-03-11 09:00:12
1646989212749901000,99.9,1,99.7,1,99.9,43,1,2022-03-11 09:00:12
1646989213052968000,99.9,1,99.7,1,99.9,42,1,2022-03-11 09:00:13
1646989213169854000,99.9,1,99.7,1,99.9,41,1,2022-03-11 09:00:13
1646989213222170000,99.9,1,99.7,2,99.9,40,1,2022-03-11 09:00:13
1646989213452964000,99.7,2,99.6,1,99.9,40,2,2022-03-11 09:00:13
1646989213452964000,99.6,1,99.6,1,99.9,40,2,2022-03-11 09:00:13
1646989213556863000,99.9,5,99.6,1,99.9,35,1,2022-03-11 09:00:13
