ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,datetime
1661158819442258000,173.0,224,173.0,15,173.5,40,1,2022-08-22 09:00:19
1661158819472880000,173.0,15,172.5,4,173.5,40,2,2022-08-22 09:00:19
1661158819491581000,173.5,1,172.5,4,173.5,39,1,2022-08-22 09:00:19
1661158824085387000,172.5,5,172.0,23,173.5,35,2,2022-08-22 09:00:24
1661158824726290000,173.5,1,172.0,23,173.5,34,1,2022-08-22 09:00:24
1661158826674095000,173.5,1,172.0,23,173.5,33,1,2022-08-22 09:00:26
1661158828395954000,172.0,4,172.0,19,173.0,5,2,2022-08-22 09:00:28
1661158828417327000,172.0,1,172.0,18,173.0,5,2,2022-08-22 09:00:28
1661158828816950000,173.0,1,172.5,1,173.0,4,1,2022-08-22 09:00:28
1661158828839245000,173.0,4,172.5,1,173.5,33,1,2022-08-22 09:00:28
1661158829874134000,173.0,1,172.5,1,173.5,33,2,2022-08-22 09:00:29
1661158830366109000,172.5,1,172.5,1,173.0,2,2,2022-08-22 09:00:30
1661158830366109000,172.0,6,172.5,1,173.0,2,2,2022-08-22 09:00:30
1661158830405197000,173.0,1,172.0,12,173.0,1,1,2022-08-22 09:00:30
1661158830467984000,172.0,2,172.0,10,173.0,1,2,2022-08-22 09:00:30
1661158830828999000,173.0,1,172.0,10,173.5,33,1,2022-08-22 09:00:30
1661158831514966000,173.0,1,172.5,1,173.5,33,2,2022-08-22 09:00:31
1661158832215242000,173.0,1,172.5,1,173.5,33,2,2022-08-22 09:00:32
1661158832264087000,172.5,1,173.0,1,173.5,33,2,2022-08-22 09:00:32
1661158833747960000,172.0,1,172.0,9,173.5,34,2,2022-08-22 09:00:33
1661158834331277000,173.5,1,172.0,9,173.5,33,1,2022-08-22 09:00:34
1661158834865353000,172.0,1,172.0,8,173.0,1,2,2022-08-22 09:00:34
1661158835061891000,173.0,1,172.0,8,173.5,33,1,2022-08-22 09:00:35
1661158839367204000,173.5,2,173.0,2,173.5,33,1,2022-08-22 09:00:39
1661158839394946000,173.5,31,173.0,2,174.0,47,1,2022-08-22 09:00:39
1661158839927940000,174.0,16,173.5,10,174.0,31,1,2022-08-22 09:00:39
1661158839958533000,174.0,1,173.5,10,174.0,30,1,2022-08-22 09:00:39
1661158840077909000,173.5,1,173.5,9,174.0,30,2,2022-08-22 09:00:40
1661158841507724000,174.0,1,173.5,9,174.0,30,1,2022-08-22 09:00:41
1661158842510177000,174.0,1,173.5,9,174.0,29,1,2022-08-22 09:00:42
1661158842716173000,174.0,3,173.5,9,174.0,29,1,2022-08-22 09:00:42
1661158843723065000,173.5,1,173.5,8,174.0,27,2,2022-08-22 09:00:43
1661158843926964000,173.5,1,173.5,7,174.0,27,2,2022-08-22 09:00:43
1661158844128851000,174.0,1,173.5,7,174.0,26,1,2022-08-22 09:00:44
1661158844205288000,174.0,1,173.5,7,174.0,25,1,2022-08-22 09:00:44
1661158844304292000,174.0,2,173.5,7,174.0,23,1,2022-08-22 09:00:44
1661158844724752000,174.0,1,173.5,8,174.0,22,1,2022-08-22 09:00:44
1661158845749141000,174.0,1,173.5,9,174.0,23,1,2022-08-22 09:00:45
1661158846009702000,174.0,6,173.5,9,174.0,16,1,2022-08-22 09:00:46
1661158846466245000,174.0,1,173.5,9,174.0,15,1,2022-08-22 09:00:46
1661158846863770000,174.0,1,173.5,12,174.0,14,1,2022-08-22 09:00:46
1661158847730501000,174.0,4,173.5,12,174.0,10,1,2022-08-22 09:00:47
1661158847810669000,174.0,1,173.5,12,174.0,9,1,2022-08-22 09:00:47
1661158847811081000,174.0,1,173.5,12,174.0,8,1,2022-08-22 09:00:47
1661158847912566000,174.0,2,173.5,13,174.0,6,1,2022-08-22 09:00:47
1661158848015450000,174.0,2,173.5,13,174.0,4,1,2022-08-22 09:00:48
1661158848127463000,174.0,2,173.5,13,174.0,2,1,2022-08-22 09:00:48
1661158848127943000,174.0,1,173.5,13,174.0,1,1,2022-08-22 09:00:48
1661158848132412000,174.0,1,173.5,13,174.0,6,1,2022-08-22 09:00:48
1661158848395160000,174.0,1,173.0,6,173.5,36,2,2022-08-22 09:00:48
1661158848395160000,173.5,13,173.0,6,173.5,36,2,2022-08-22 09:00:48
1661158848538736000,173.5,1,173.0,6,173.5,35,1,2022-08-22 09:00:48
1661158848686696000,173.5,1,173.0,5,173.5,35,1,2022-08-22 09:00:48
1661158848885087000,173.5,1,173.0,5,173.5,33,1,2022-08-22 09:00:48
1661158848974721000,173.5,1,173.0,5,173.5,32,1,2022-08-22 09:00:48
1661158849527403000,173.5,3,173.0,6,173.5,29,1,2022-08-22 09:00:49
1661158849653345000,173.5,1,173.0,6,173.5,28,1,2022-08-22 09:00:49
1661158849812800000,173.5,1,173.0,6,173.5,29,1,2022-08-22 09:00:49
1661158849896524000,173.5,1,173.0,6,173.5,26,1,2022-08-22 09:00:49
1661158850464401000,173.0,1,173.0,5,173.5,31,2,2022-08-22 09:00:50
1661158852734467000,173.5,1,173.0,6,173.5,30,1,2022-08-22 09:00:52
1661158853117858000,173.0,3,173.0,3,173.5,30,2,2022-08-22 09:00:53
1661158853159037000,173.5,2,173.0,3,173.5,28,1,2022-08-22 09:00:53
1661158853276274000,173.5,1,173.0,3,173.5,27,1,2022-08-22 09:00:53
1661158853854610000,173.5,1,173.0,4,173.5,26,1,2022-08-22 09:00:53
1661158853954983000,173.5,1,173.0,5,173.5,25,1,2022-08-22 09:00:53
1661158854082171000,173.5,1,173.0,5,173.5,24,1,2022-08-22 09:00:54
1661158854151506000,173.0,1,173.0,5,173.5,25,2,2022-08-22 09:00:54
1661158854464183000,173.5,3,173.0,4,173.5,21,1,2022-08-22 09:00:54
1661158854767183000,173.5,1,173.0,4,173.5,20,1,2022-08-22 09:00:54
1661158854900796000,173.0,1,173.0,3,173.5,20,2,2022-08-22 09:00:54
1661158855557459000,173.5,1,173.0,4,173.5,19,1,2022-08-22 09:00:55
1661158855930924000,173.5,1,173.0,5,173.5,18,1,2022-08-22 09:00:55
1661158856428157000,173.0,1,173.0,8,173.5,18,2,2022-08-22 09:00:56
1661158857709722000,173.5,1,173.0,30,173.5,17,1,2022-08-22 09:00:57
1661158858584766000,173.0,1,173.0,9,173.5,17,2,2022-08-22 09:00:58
