代號,總成本,總損益(淨),獲利次數,損失次數,總交易次數,勝率%,平均報酬,平均持倉時間(日)
2484,2621,18939,22,6,28,78.57,0.04765357142857144,30.714285714285715
2485,5149,-7799,23,21,44,52.27,-0.000604545454545455,37.65909090909091
2486,2608,9052,22,14,36,61.11,0.025069444444444446,35.05555555555556
2488,5748,23682,29,11,40,72.5,0.037029999999999993,29.225
2489,3592,-3522,23,20,43,53.49,0.0007279069767441875,39.116279069767444
2491,3309,4931,32,31,63,50.79,0.01703015873015873,15.26984126984127
2492,5586,32454,33,16,49,67.35,0.03579183673469388,29.448979591836736
2493,2431,4469,11,7,18,61.11,0.013033333333333334,94.38888888888889
2495,1483,1267,10,8,18,55.56,0.011222222222222224,83.05555555555556
2496,6614,2296,28,30,58,48.28,-0.0021241379310344842,23.413793103448278
2497,5302,10148,25,17,42,59.52,0.016059523809523808,30.761904761904763
2498,17863,-19563,33,31,64,51.56,0.0021265624999999982,22.796875
2501,1679,10771,12,5,17,70.59,0.04497647058823529,75.82352941176471
2504,1253,207,10,9,19,52.63,0.004899999999999999,76.57894736842105
2505,1780,6770,13,7,20,65.0,0.031545000000000004,65.75
2506,725,11515,9,1,10,90.0,0.12338999999999997,141.9
2509,2924,-674,12,13,25,48.0,0.004108000000000004,60.12
2511,1584,1556,14,8,22,63.64,0.011068181818181817,72.45454545454545
2514,2343,1857,14,11,25,56.0,0.011487999999999996,61.32
2515,1121,7719,14,4,18,77.78,0.060033333333333334,68.16666666666667
2516,1191,2329,14,7,21,66.67,0.0271952380952381,71.04761904761905
2520,4161,30089,23,9,32,71.88,0.03842812500000001,28.0
2524,1715,8185,8,4,12,66.67,0.03742500000000001,129.41666666666666
2527,1839,16011,13,5,18,72.22,0.05907222222222223,68.44444444444444
2528,4136,474,24,32,56,42.86,0.005787499999999997,25.232142857142858
2530,1815,18165,18,3,21,85.71,0.06515714285714286,46.38095238095238
2534,2917,7733,17,11,28,60.71,0.017053571428571425,44.42857142857143
2535,2044,20606,13,4,17,76.47,0.055494117647058826,82.41176470588235
2536,2668,4532,13,8,21,61.9,0.015338095238095241,69.38095238095238
2537,2377,-3197,20,16,36,55.56,-0.004597222222222221,44.97222222222222
2538,1953,5217,16,10,26,61.54,0.02049230769230769,60.23076923076923
2539,2229,25671,12,2,14,85.71,0.07208571428571428,91.42857142857143
2540,6458,30782,28,14,42,66.67,0.04757619047619048,28.547619047619047
2542,4982,15068,11,9,20,55.0,0.02143,83.1
2543,1111,-541,9,9,18,50.0,0.004027777777777776,80.05555555555556
2545,5796,34054,20,8,28,71.43,0.03962857142857144,47.42857142857143
2546,1095,4155,8,4,12,66.67,0.03019166666666667,126.33333333333333
2547,2105,-445,16,13,29,55.17,0.004375862068965516,54.96551724137931
2548,9485,13015,15,11,26,57.69,0.012869230769230773,48.92307692307692
2597,6099,51301,16,5,21,76.19,0.057519047619047615,58.904761904761905
2601,3511,939,25,20,45,55.56,0.011348888888888888,30.466666666666665
2603,2037,12553,17,7,24,70.83,0.043699999999999996,56.708333333333336
2605,3665,24385,23,11,34,67.65,0.03938235294117647,37.85294117647059
2606,6133,21017,21,12,33,63.64,0.024045454545454543,41.39393939393939
2607,1808,16092,15,4,19,78.95,0.058926315789473695,63.73684210526316
2608,2223,15377,8,2,10,80.0,0.045950000000000005,142.7
2609,2498,2892,22,16,38,57.89,0.01298684210526316,33.39473684210526
2610,1626,1344,15,9,24,62.5,0.012116666666666664,66.25
2611,1617,9653,17,6,23,73.91,0.045243478260869566,68.17391304347827
2612,4301,15799,17,11,28,60.71,0.025846428571428572,40.464285714285715
2613,2033,9917,16,7,23,69.57,0.03333043478260869,55.0
2614,3308,7172,27,26,53,50.94,0.01927358490566037,22.264150943396228
2615,1837,1063,11,8,19,57.89,0.009878947368421053,78.6842105263158
2616,1151,7649,6,2,8,75.0,0.04095,199.125
2617,2518,1032,15,11,26,57.69,0.005907692307692308,50.61538461538461
2618,2216,13284,18,9,27,66.67,0.03869259259259259,43.851851851851855
2630,1998,11252,13,7,20,65.0,0.037004999999999996,34.75
2633,1054,7646,5,2,7,71.43,0.045214285714285714,82.28571428571429
2634,2115,4285,7,5,12,58.33,0.01796666666666667,106.58333333333333
2636,2970,16480,15,7,22,68.18,0.038622727272727274,56.86363636363637
2637,3532,5868,12,9,21,57.14,0.015271428571428571,74.47619047619048
2642,2555,11295,8,5,13,61.54,0.028938461538461538,69.61538461538461
2701,525,-1675,3,4,7,42.86,-0.015428571428571427,248.14285714285714
2702,2364,6616,14,11,25,56.0,0.023707999999999993,71.2
2704,2331,19119,12,3,15,80.0,0.05120000000000001,107.53333333333333
2705,1554,4176,11,11,22,50.0,0.033749999999999995,60.13636363636363
2706,1082,-532,7,6,13,53.85,0.0033230769230769277,132.30769230769232
2707,21455,34345,15,9,24,62.5,0.016187500000000004,70.25
2712,1770,9130,9,4,13,69.23,0.03300769230769231,92.92307692307692
2722,7849,-10699,23,21,44,52.27,-0.0010795454545454537,41.22727272727273
2723,52212,26388,29,29,58,50.0,0.0011775862068965541,24.603448275862068
2727,36333,53067,33,20,53,62.26,0.01547924528301887,29.962264150943398
2731,13543,15007,18,12,30,60.0,0.011319999999999998,35.93333333333333
2739,2746,-4296,10,9,19,52.63,-0.00323684210526316,54.8421052631579
2748,3671,-17521,5,9,14,35.71,-0.017364285714285714,70.21428571428571
2801,788,5112,6,2,8,75.0,0.0414625,229.875
2809,2683,9167,12,6,18,66.67,0.02363888888888889,80.05555555555556
2812,351,1399,4,1,5,80.0,0.03578,336.0
2816,1953,4397,12,8,20,60.0,0.015750000000000004,68.9
2820,235,3365,3,0,3,100.0,0.09726666666666667,522.6666666666666
2832,688,4012,4,2,6,66.67,0.039233333333333335,354.6666666666667
2834,406,464,4,2,6,66.67,0.014916666666666668,316.8333333333333
2836,479,3261,6,1,7,85.71,0.05485714285714286,258.2857142857143
2838,696,534,6,4,10,60.0,0.006920000000000001,196.8
2841,2109,-4779,14,22,36,38.89,-0.022477777777777777,44.72222222222222
2845,426,1804,4,2,6,66.67,0.030733333333333335,336.5
2849,1204,14396,12,2,14,85.71,0.07822857142857143,56.57142857142857
2850,1303,4847,7,3,10,70.0,0.027239999999999997,145.7
2851,647,6203,6,1,7,85.71,0.060457142857142855,199.0
2852,1015,985,7,6,13,53.85,0.01116153846153846,111.53846153846153
2855,1351,8599,12,4,16,75.0,0.040749999999999995,90.75
2867,1436,-2926,8,12,20,40.0,-0.01422,70.7
2880,890,6160,7,2,9,77.78,0.0451,164.66666666666666
2881,4550,22100,13,6,19,68.42,0.03448421052631579,93.05263157894737
2882,5036,32314,15,6,21,71.43,0.04283809523809524,79.04761904761905
2883,1171,-621,10,8,18,55.56,0.0027333333333333315,80.72222222222223
2884,1313,2837,8,4,12,66.67,0.020025,163.91666666666666
2885,1443,3007,10,7,17,58.82,0.016441176470588233,83.70588235294117
2886,1268,11432,7,2,9,77.78,0.05571111111111112,175.33333333333334
2887,1464,4736,13,6,19,68.42,0.023136842105263154,78.73684210526316
2888,1229,3841,12,7,19,63.16,0.02589473684210526,72.05263157894737
2889,584,-854,5,4,9,55.56,-0.006622222222222228,174.88888888888889
2890,975,8445,11,2,13,84.62,0.05996153846153846,125.0
2891,1936,7664,12,6,18,66.67,0.026777777777777786,92.61111111111111
2892,934,3766,6,3,9,66.67,0.027755555555555558,170.44444444444446
2897,629,2281,7,3,10,70.0,0.029230000000000006,77.7
2901,2869,4931,10,8,18,55.56,0.014811111111111115,87.72222222222223
2903,2000,7100,10,6,16,62.5,0.03131875,92.0625
2904,1950,6550,9,6,15,60.0,0.021073333333333333,107.13333333333334
2905,2604,12446,16,6,22,72.73,0.030713636363636367,60.45454545454545
2906,827,8483,9,2,11,81.82,0.0725,149.0909090909091
2908,500,4500,3,1,4,75.0,0.058399999999999994,445.75
2910,4008,36842,19,5,24,79.17,0.05555833333333333,50.375
2911,2504,-3994,20,19,39,51.28,-0.006364102564102564,38.17948717948718
2912,28048,108952,15,7,22,68.18,0.028163636363636356,70.4090909090909
2913,1823,17177,16,4,20,80.0,0.05611000000000001,79.9
2915,5943,22507,11,6,17,64.71,0.026270588235294122,72.0
2923,2825,10825,15,7,22,68.18,0.02558636363636364,39.27272727272727
2929,10842,-62522,22,35,57,38.6,-0.02652982456140351,21.035087719298247
2936,3006,5144,15,9,24,62.5,0.014262500000000003,36.5
2939,7450,-34350,13,19,32,40.62,-0.021021875000000002,16.40625
3002,1031,10429,12,2,14,85.71,0.07410714285714286,89.35714285714286
3003,8003,30547,25,14,39,64.1,0.02728461538461538,33.717948717948715
3004,10225,22975,21,16,37,56.76,0.018194594594594594,33.37837837837838
3005,3920,32280,23,8,31,74.19,0.04570645161290324,46.03225806451613
3006,7565,33235,27,13,40,67.5,0.036070000000000005,30.725
3008,693206,4436794,36,17,53,67.92,0.04222264150943397,25.433962264150942
3010,3944,20756,9,5,14,64.29,0.03475,105.5
3011,1971,7339,23,10,33,69.7,0.037454545454545456,33.93939393939394
3013,4223,12677,28,20,48,58.33,0.021708333333333333,30.875
3014,5376,19674,22,10,32,68.75,0.0247625,39.09375
3015,2526,19374,14,6,20,70.0,0.04198,52.5
3016,5932,-10952,30,30,60,50.0,-0.002480000000000001,22.65
3017,3976,14174,21,11,32,65.62,0.029834374999999996,34.78125
3018,3510,13390,19,15,34,55.88,0.023567647058823533,39.05882352941177
3019,9302,22148,27,20,47,57.45,0.01538510638297872,31.106382978723403
3021,1616,4384,13,8,21,61.9,0.018752380952380947,68.71428571428571
3022,4256,23944,12,7,19,63.16,0.0404421052631579,58.1578947368421
3023,7780,31820,18,9,27,66.67,0.03412592592592593,54.0
3024,1426,-956,12,14,26,46.15,-0.0028115384615384634,40.69230769230769
3025,2742,6318,22,15,37,59.46,0.02231621621621621,40.945945945945944
3026,3558,21042,11,6,17,64.71,0.0475,90.88235294117646
3027,2413,2897,18,16,34,52.94,0.013597058823529413,39.88235294117647
3028,1142,3958,7,4,11,63.64,0.024172727272727276,166.45454545454547
3029,3640,9810,24,12,36,66.67,0.021122222222222223,35.94444444444444
3030,4766,17534,12,6,18,66.67,0.026683333333333333,60.72222222222222
3031,3000,14970,25,14,39,64.1,0.03681538461538461,27.974358974358974
3032,3687,20223,21,10,31,67.74,0.03677096774193549,34.58064516129032
3033,1730,6220,11,6,17,64.71,0.02494117647058823,89.23529411764706
3034,22225,88275,19,11,30,63.33,0.02516,40.43333333333333
3035,6796,11204,19,14,33,57.58,0.015287878787878786,36.36363636363637
3036,3239,10911,9,6,15,60.0,0.02314,90.06666666666666
3037,3736,-11436,17,18,35,48.57,-0.008285714285714283,38.2
3038,2298,2312,22,14,36,61.11,0.013408333333333331,38.02777777777778
3040,3755,29345,19,6,25,76.0,0.055908,45.8
3041,7679,26401,41,25,66,62.12,0.023563636363636366,15.287878787878787
3042,3091,-1641,8,6,14,57.14,0.007071428571428573,79.85714285714286
3043,3523,-623,40,33,73,54.79,0.005023287671232877,13.876712328767123
3044,9596,47354,18,9,27,66.67,0.031070370370370366,58.370370370370374
3045,4379,65721,7,0,7,100.0,0.09475714285714285,294.0
3046,3096,14984,27,20,47,57.45,0.06779148936170212,26.97872340425532
3047,2147,9743,21,10,31,67.74,0.035074193548387096,27.419354838709676
3048,2200,6650,17,8,25,68.0,0.025808,48.36
3049,2816,5024,28,18,46,60.87,0.018191304347826093,20.17391304347826
3050,1781,7149,18,10,28,64.29,0.033492857142857144,45.07142857142857
3051,2541,59,26,24,51,50.98,0.0020921568627450975,20.058823529411764
3052,1440,10650,15,5,20,75.0,0.056755,66.25
3054,4968,19152,30,18,48,62.5,0.029772916666666666,22.229166666666668
3055,4294,10856,26,16,42,61.9,0.022888095238095235,36.26190476190476
3056,3508,5092,16,13,29,55.17,0.017565517241379308,43.51724137931034
3057,2985,8465,23,21,44,52.27,0.02920681818181818,31.363636363636363
3058,2704,15046,23,15,38,60.53,0.037302631578947365,32.05263157894737
3059,4799,16551,26,12,38,68.42,0.02865,29.55263157894737
3060,7740,-6740,36,32,68,52.94,0.000957352941176474,23.08823529411765
3062,3805,17545,26,12,38,68.42,0.03195526315789473,24.973684210526315
3090,3115,6435,13,8,21,61.9,0.017504761904761905,75.0
3094,3143,10257,20,8,28,71.43,0.023725,40.0
3130,13231,152669,15,2,17,88.24,0.07781176470588236,89.11764705882354
3138,2014,9056,19,11,30,63.33,0.043093333333333324,25.666666666666668
3149,9487,22333,42,34,76,55.26,0.02447894736842105,17.5
3164,5201,13999,23,15,38,60.53,0.02148157894736842,36.5
3167,5523,23777,17,11,28,60.71,0.029125,43.607142857142854
3189,19029,89271,34,19,53,64.15,0.026383018867924525,24.20754716981132
3209,2331,2819,11,9,20,55.0,0.011879999999999998,81.2
3229,3708,-4778,22,29,51,43.14,0.009621568627450977,25.45098039215686
3231,3923,20777,21,9,30,70.0,0.03423666666666667,40.233333333333334
3257,11162,63088,27,13,40,67.5,0.0397175,28.275
3266,1862,11788,17,6,23,73.91,0.04555652173913044,67.82608695652173
3296,3418,15232,24,14,38,63.16,0.029792105263157898,30.842105263157894
3305,3791,29259,18,8,26,69.23,0.05182692307692308,46.11538461538461
3308,1790,9120,19,11,30,63.33,0.049449999999999994,37.333333333333336
3311,4493,18207,18,13,31,58.06,0.03693548387096774,44.645161290322584
3312,1411,2599,12,9,21,57.14,0.00945238095238095,44.42857142857143
3321,2214,7716,17,13,30,56.67,0.029289999999999997,17.6
3338,6438,18162,23,18,41,56.1,0.01923658536585366,24.365853658536587
3346,10158,15992,23,23,46,50.0,0.013749999999999997,18.23913043478261
3356,11266,-6666,32,32,64,50.0,0.004625000000000003,25.046875
3376,13482,18518,18,11,29,62.07,0.013575862068965518,40.89655172413793
3380,3584,19616,23,10,33,69.7,0.03720909090909091,32.15151515151515
3383,4703,1047,39,51,90,43.33,0.027602222222222226,15.377777777777778
3406,49300,-70150,39,38,77,50.65,0.0010545454545454577,17.792207792207794
3413,21898,104902,21,13,34,61.76,0.0277764705882353,19.823529411764707
3416,4455,58745,13,1,14,92.86,0.08373571428571427,81.0
3419,3022,14448,24,11,35,68.57,0.030791428571428574,29.571428571428573
3432,1966,6904,17,9,26,65.38,0.030392307692307694,39.19230769230769
3437,5710,-10910,25,24,49,51.02,-0.005765306122448979,21.959183673469386
3443,13021,10879,17,11,28,60.71,0.012807142857142855,53.107142857142854
3450,18127,-577,28,17,45,62.22,0.011062222222222223,22.288888888888888
3454,11191,36909,15,9,24,62.5,0.02415416666666666,49.5
3481,2482,16588,26,9,35,74.29,0.041800000000000004,30.97142857142857
3494,3339,-3609,28,31,59,47.46,0.00021355932203390114,26.23728813559322
3501,5161,19639,13,6,19,68.42,0.026684210526315796,57.0
3504,13886,8164,28,21,49,57.14,0.002185714285714285,24.591836734693878
3515,8694,55556,16,6,22,72.73,0.03545000000000001,52.40909090909091
3518,9402,-23152,31,32,63,49.21,-0.005936507936507939,22.41269841269841
3528,3350,24200,13,5,18,72.22,0.043611111111111114,78.66666666666667
3530,9811,65969,23,15,38,60.53,0.03798947368421052,31.42105263157895
3532,12666,19034,28,24,52,53.85,0.011532692307692308,27.26923076923077
3533,30448,-26248,23,24,47,48.94,0.0002765957446808501,31.4468085106383
3535,3097,-637,19,23,42,45.24,0.009183333333333335,26.738095238095237
3536,4085,19975,45,23,68,66.18,0.03950147058823529,15.058823529411764
3543,1626,3184,13,9,22,59.09,0.018054545454545455,37.5
3545,7911,41289,25,15,40,62.5,0.03293,21.725
3550,1893,3787,16,7,23,69.57,0.015886956521739132,54.391304347826086
3557,3003,-2763,25,25,50,50.0,-0.000726,25.84
3563,10732,25668,20,13,33,60.61,0.018209090909090907,45.78787878787879
3576,4180,3540,30,27,57,52.63,0.010059649122807018,23.157894736842106
3583,8500,86150,20,7,27,74.07,0.06422592592592592,30.48148148148148
3588,6448,19952,22,14,36,61.11,0.024561111111111113,33.44444444444444
3591,6041,3999,34,24,58,58.62,0.009444827586206898,23.620689655172413
3593,2643,5927,21,19,40,52.5,0.021330000000000002,28.55
3596,10829,23271,29,18,47,61.7,0.01675744680851064,29.02127659574468
3605,4337,4863,18,12,30,60.0,0.01374666666666667,36.36666666666667
3607,6369,-12299,31,29,60,51.67,-0.0012533333333333335,26.1
3617,10209,48691,16,9,25,64.0,0.029324,50.4
3622,6783,14957,31,22,53,58.49,0.01712641509433963,24.92452830188679
3645,8728,13022,27,20,47,57.45,0.012348936170212767,23.78723404255319
3653,20426,-44876,24,27,51,47.06,-0.006513725490196077,28.215686274509803
3661,16362,15138,32,24,56,57.14,0.013103571428571426,15.803571428571429
3665,45219,159031,41,21,62,66.13,0.03131612903225806,18.0
3669,2981,27019,19,7,26,73.08,0.06028076923076923,41.15384615384615
3673,15171,19429,29,21,50,58.0,0.008402,31.1
3679,9112,5688,18,14,32,56.25,0.007846875,35.0625
3682,2192,-292,19,16,35,54.29,0.00889142857142857,42.22857142857143
3686,3216,7344,28,26,54,51.85,0.033792592592592596,23.22222222222222
3694,5313,8187,33,21,54,61.11,0.016309259259259253,19.574074074074073
3701,1968,4862,17,15,32,53.12,0.03285625,44.71875
3702,2868,9282,9,5,14,64.29,0.02285,98.35714285714286
3703,920,2000,8,5,13,61.54,0.016723076923076927,137.23076923076923
3704,2606,18574,22,8,30,73.33,0.05059,31.2
3705,2831,12419,7,4,11,63.64,0.031372727272727274,186.8181818181818
3706,3626,2574,14,10,24,58.33,0.009258333333333328,45.333333333333336
3708,9025,34275,12,7,19,63.16,0.025205263157894738,26.157894736842106
3711,4513,-17313,6,6,12,50.0,-0.014366666666666661,28.25
3712,1168,-5068,6,6,12,50.0,-0.016549999999999995,33.75
3714,1093,-13293,1,2,3,33.33,-0.0646,29.333333333333332
4104,4149,20851,10,4,14,71.43,0.030264285714285716,68.07142857142857
4106,5599,13801,18,16,34,52.94,0.017361764705882347,43.205882352941174
4108,6398,-98,23,25,48,47.92,0.006947916666666667,30.229166666666668
4119,9723,35877,16,8,24,66.67,0.026866666666666664,56.666666666666664
4133,4738,24612,14,8,22,63.64,0.04387727272727272,57.59090909090909
4137,44046,-104146,23,23,46,50.0,-0.009158695652173914,23.67391304347826
4142,6843,14257,23,16,39,58.97,0.024402564102564105,30.974358974358974
4155,4189,6101,15,11,26,57.69,0.013753846153846153,38.76923076923077
4164,5428,-6178,13,11,24,54.17,-0.0018875000000000048,64.83333333333333
4190,6928,29772,11,5,16,68.75,0.0281625,42.875
4306,2799,6441,21,12,33,63.64,0.01917878787878788,47.0
4414,3039,-11239,18,23,41,43.9,-0.019302439024390244,30.975609756097562
4426,12218,2882,31,22,53,58.49,0.007173584905660379,21.962264150943398
4438,12271,57229,12,5,17,70.59,0.0320764705882353,43.0
4439,6910,21590,6,3,9,66.67,0.022366666666666667,29.0
4526,2280,-2580,13,11,24,54.17,0.002741666666666663,71.45833333333333
4532,2917,7633,14,9,23,60.87,0.017956521739130437,69.04347826086956
4536,16114,57086,16,8,24,66.67,0.026816666666666666,48.625
4540,4299,85631,10,11,21,47.62,0.14624761904761904,56.333333333333336
4545,4816,22584,18,11,29,62.07,0.03337586206896552,35.6551724137931
4551,21457,122743,21,10,31,67.74,0.03561935483870968,20.129032258064516
4552,4357,-9357,11,11,22,50.0,-0.0020545454545454517,44.54545454545455
4555,5580,7920,11,7,18,61.11,0.013033333333333334,53.333333333333336
4557,2327,9573,4,2,6,66.67,0.029166666666666664,173.16666666666666
4560,2024,-4624,3,5,8,37.5,-0.009462499999999997,114.0
4562,3372,-16072,8,18,26,30.77,-0.018000000000000002,40.96153846153846
4564,3625,10575,10,6,16,62.5,0.023037500000000002,11.5625
4566,3676,12174,10,5,15,66.67,0.024359999999999996,37.4
4571,4656,23044,7,6,13,53.85,0.03294615384615385,23.153846153846153
4572,5953,48347,8,3,11,72.73,0.04819090909090909,31.90909090909091
4576,4305,48395,6,4,10,60.0,0.09197999999999999,27.9
4581,597,-1297,1,2,3,33.33,-0.012066666666666665,112.66666666666667
4720,1665,11935,15,5,20,75.0,0.047045,63.35
4722,2645,15655,12,5,17,70.59,0.040476470588235294,63.05882352941177
4737,6819,62731,15,6,21,71.43,0.05919047619047618,58.23809523809524
4739,12168,6332,30,20,50,60.0,0.015109999999999997,28.68
4746,14754,-10054,23,26,49,46.94,0.004648979591836733,31.20408163265306
4755,3461,25639,13,5,18,72.22,0.0404,69.22222222222223
4763,14555,71745,14,7,21,66.67,0.03824761904761905,34.476190476190474
4764,3593,-4493,5,5,10,50.0,-0.00030000000000000024,79.6
4766,6713,-3713,5,4,9,55.56,0.003444444444444446,50.44444444444444
4807,3295,-3795,12,9,21,57.14,0.00016190476190476523,43.80952380952381
4904,2859,44341,7,0,7,100.0,0.09752857142857144,178.14285714285714
4906,4639,19111,25,13,38,65.79,0.02281578947368421,27.81578947368421
4912,18263,28137,26,17,43,60.47,0.014967441860465116,34.372093023255815
4915,7414,39486,22,11,33,66.67,0.03448787878787878,37.24242424242424
