ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,datetime
1654851617841242000,21.1,122,21.1,21,21.15,6,2,2022-06-10 09:00:17
1654851620842403000,21.15,2,21.1,21,21.15,4,1,2022-06-10 09:00:20
1654851620870044000,21.15,4,21.1,21,21.2,28,1,2022-06-10 09:00:20
1654851622475482000,21.2,1,21.1,21,21.2,27,1,2022-06-10 09:00:22
1654851622499537000,21.2,27,21.1,21,21.25,3,1,2022-06-10 09:00:22
1654851625167407000,21.25,2,21.15,2,21.25,1,1,2022-06-10 09:00:25
1654851625203357000,21.25,1,21.15,2,21.3,3,1,2022-06-10 09:00:25
1654851626240991000,21.3,2,21.15,2,21.3,1,1,2022-06-10 09:00:26
1654851626273198000,21.3,1,21.15,2,21.4,3,1,2022-06-10 09:00:26
1654851626835194000,21.2,1,21.2,1,21.4,3,2,2022-06-10 09:00:26
1654851639445535000,21.25,1,21.2,9,21.35,1,2,2022-06-10 09:00:39
1654851648697975000,21.3,1,21.25,7,21.35,2,2,2022-06-10 09:00:48
1654851653179218000,21.25,1,21.25,8,21.35,2,2,2022-06-10 09:00:53
1654851655008641000,21.35,2,21.3,8,21.4,6,1,2022-06-10 09:00:55
1654851662029919000,21.35,2,21.35,3,21.4,6,2,2022-06-10 09:01:02
1654851662056583000,21.4,3,21.35,3,21.4,3,1,2022-06-10 09:01:02
1654851662403071000,21.35,1,21.35,2,21.4,3,2,2022-06-10 09:01:02
1654851663162368000,21.35,2,21.3,26,21.4,3,2,2022-06-10 09:01:03
1654851663861534000,21.4,1,21.35,1,21.4,2,1,2022-06-10 09:01:03
1654851664783890000,21.4,2,21.35,3,21.5,9,1,2022-06-10 09:01:04
1654851666140125000,21.35,2,21.35,1,21.5,9,2,2022-06-10 09:01:06
1654851667632025000,21.5,1,21.35,1,21.5,8,1,2022-06-10 09:01:07
1654851668272952000,21.35,2,21.35,1,21.45,14,2,2022-06-10 09:01:08
1654851673750222000,21.35,4,21.35,4,21.45,15,2,2022-06-10 09:01:13
1654851678701868000,21.35,2,21.35,7,21.4,1,2,2022-06-10 09:01:18
1654851678754650000,21.35,4,21.35,3,21.4,1,2,2022-06-10 09:01:18
1654851678788805000,21.35,3,21.3,29,21.4,1,2,2022-06-10 09:01:18
1654851680229962000,21.35,1,21.35,1,21.4,2,2,2022-06-10 09:01:20
1654851682139404000,21.35,1,21.3,28,21.35,2,2,2022-06-10 09:01:22
1654851684335021000,21.3,1,21.3,27,21.35,2,2,2022-06-10 09:01:24
1654851684673708000,21.3,5,21.3,22,21.35,3,2,2022-06-10 09:01:24
1654851688312660000,21.3,2,21.3,20,21.35,3,2,2022-06-10 09:01:28
1654851690403691000,21.35,3,21.3,22,21.4,1,1,2022-06-10 09:01:30
1654851695433579000,21.35,1,21.3,11,21.35,1,1,2022-06-10 09:01:35
1654851695930977000,21.35,1,21.3,11,21.4,1,1,2022-06-10 09:01:35
1654851699237577000,21.35,1,21.3,21,21.4,1,1,2022-06-10 09:01:39
1654851703086333000,21.35,1,21.35,1,21.4,4,2,2022-06-10 09:01:43
1654851705184508000,21.4,2,21.35,13,21.4,2,1,2022-06-10 09:01:45
1654851706244019000,21.35,5,21.35,8,21.4,2,2,2022-06-10 09:01:46
1654851717240570000,21.35,1,21.35,20,21.4,3,2,2022-06-10 09:01:57
1654851721656812000,21.4,1,21.35,21,21.4,2,1,2022-06-10 09:02:01
1654851723023078000,21.35,20,21.35,1,21.4,2,2,2022-06-10 09:02:03
1654851723055444000,21.35,1,21.3,18,21.4,2,2,2022-06-10 09:02:03
1654851728441622000,21.4,1,21.35,3,21.4,1,1,2022-06-10 09:02:08
1654851729027092000,21.35,1,21.35,2,21.4,1,2,2022-06-10 09:02:09
1654851729514224000,21.35,2,21.35,2,21.4,1,2,2022-06-10 09:02:09
1654851729531042000,21.35,1,21.35,1,21.4,1,2,2022-06-10 09:02:09
1654851731468967000,21.35,1,21.3,18,21.35,1,2,2022-06-10 09:02:11
1654851736205116000,21.35,1,21.3,22,21.35,1,1,2022-06-10 09:02:16
1654851740610799000,21.35,1,21.3,22,21.4,1,1,2022-06-10 09:02:20
1654851742375321000,21.35,1,21.3,22,21.4,1,2,2022-06-10 09:02:22
1654851742727492000,21.4,1,21.3,22,21.45,15,1,2022-06-10 09:02:22
1654851744864086000,21.3,1,21.3,20,21.45,15,2,2022-06-10 09:02:24
1654851753564796000,21.35,3,21.35,7,21.45,15,1,2022-06-10 09:02:33
1654851755992058000,21.35,1,21.35,7,21.45,17,2,2022-06-10 09:02:35
1654851759239353000,21.35,2,21.35,5,21.4,1,2,2022-06-10 09:02:39
1654851759860013000,21.4,1,21.35,5,21.45,16,1,2022-06-10 09:02:39
