代號,總成本,總損益(淨),獲利次數,損失次數,總交易次數,勝率%,平均報酬,平均持倉時間(日)
1466,1849,-5899,12,12,24,50.0,-0.008945833333333333,55.708333333333336
1467,1478,-8768,7,13,20,35.0,-0.037395,33.2
1468,518,-5838,1,6,7,14.29,-0.07808571428571429,192.85714285714286
1470,748,-4188,3,8,11,27.27,-0.05532727272727272,55.63636363636363
1471,1704,10086,13,5,18,72.22,0.03627777777777778,17.11111111111111
1472,1930,12660,15,8,23,65.22,0.022621739130434793,28.043478260869566
1473,2653,4877,9,7,16,56.25,0.006662499999999998,117.5625
1474,876,3154,8,5,13,61.54,0.015046153846153846,85.84615384615384
1475,2807,7103,18,11,29,62.07,0.016724137931034482,19.06896551724138
1476,4081,-1631,4,3,7,57.14,0.00832857142857143,54.714285714285715
1477,10095,64585,11,5,16,68.75,0.0316875,52.6875
1503,2046,-30586,1,10,11,9.09,-0.08780909090909089,195.72727272727272
1504,1217,-317,5,6,11,45.45,-0.015190909090909093,58.54545454545455
1506,2271,-211,11,12,23,47.83,-0.012321739130434778,53.04347826086956
1512,1308,7192,17,5,22,77.27,0.04451363636363636,22.545454545454547
1513,1479,-7779,5,8,13,38.46,-0.029099999999999997,60.69230769230769
1514,1178,-2298,9,7,16,56.25,0.0043,48.0625
1515,3085,2505,13,8,21,61.9,0.015985714285714287,38.095238095238095
1516,1142,-2242,10,8,18,55.56,0.0011611111111111089,34.72222222222222
1517,1480,370,10,10,20,50.0,-0.00711,52.75
1519,2157,-12127,6,11,17,35.29,-0.03561176470588236,61.470588235294116
1521,3714,13486,9,4,13,69.23,0.03257692307692308,101.6923076923077
1522,2204,4466,9,9,18,50.0,-0.0060166666666666676,36.666666666666664
1524,1259,-2419,8,10,18,44.44,-0.01892222222222222,68.11111111111111
1525,5185,19405,11,5,16,68.75,0.0317,66.1875
1526,2145,15905,12,10,22,54.55,0.0005681818181818162,30.5
1527,3585,25995,10,4,14,71.43,0.03701428571428572,58.42857142857143
1528,1915,4915,16,10,26,61.54,0.016107692307692302,36.73076923076923
1529,1670,2510,17,10,27,62.96,0.01412962962962963,15.666666666666666
1530,3013,-13663,6,10,16,37.5,-0.030918749999999995,71.75
1531,2721,4179,11,9,20,55.0,0.004040000000000003,57.75
1532,3098,-2868,8,9,17,47.06,-0.011770588235294121,58.8235294117647
1533,4543,-7053,12,13,25,48.0,-0.009987999999999999,34.52
1535,3268,27452,9,5,14,64.29,0.022485714285714282,55.57142857142857
1536,3885,55985,13,1,14,92.86,0.0781357142857143,45.785714285714285
1537,3366,19814,6,3,9,66.67,0.027533333333333337,69.77777777777777
1538,2234,6966,12,11,23,52.17,-0.00343913043478261,19.043478260869566
1539,2055,7455,13,10,23,56.52,0.005295652173913042,40.52173913043478
1540,2305,3395,11,8,19,57.89,0.009931578947368423,41.63157894736842
1541,3286,-14636,12,16,28,42.86,-0.021146428571428573,32.107142857142854
1558,6493,9947,6,5,11,54.55,-0.003327272727272729,83.0
1560,7163,-29643,9,10,19,47.37,-0.011136842105263159,22.263157894736842
1568,1278,3752,6,4,10,60.0,0.014149999999999996,20.7
1582,6111,-7081,7,8,15,46.67,-0.012519999999999998,35.13333333333333
1583,3080,-2690,6,6,12,50.0,-0.005866666666666666,58.25
1587,1180,-7630,3,6,9,33.33,-0.03926666666666667,43.666666666666664
1589,6145,-42055,5,7,12,41.67,-0.02255,20.583333333333332
1590,17596,954,3,5,8,37.5,-0.0183625,14.375
1597,4266,22944,7,3,10,70.0,0.03302000000000001,35.1
1598,1815,-6765,3,4,7,42.86,-0.020142857142857146,17.0
1603,1749,-2729,10,11,21,47.62,-0.01360952380952381,60.76190476190476
1604,798,6642,8,3,11,72.73,0.036427272727272725,63.09090909090909
1605,1705,-5565,7,10,17,41.18,-0.024317647058823527,34.23529411764706
1608,1349,10161,15,4,19,78.95,0.050021052631578945,33.31578947368421
1609,1502,-1522,10,10,20,50.0,-0.008494999999999999,34.1
1611,1274,-2334,7,9,16,43.75,-0.019212499999999997,44.75
1612,1003,9647,9,3,12,75.0,0.04340833333333333,33.0
1614,2714,-6624,8,9,17,47.06,-0.011776470588235294,107.41176470588235
1615,1462,-952,8,9,17,47.06,-0.012958823529411764,108.05882352941177
1616,1229,-2409,9,11,20,45.0,-0.019475,30.2
1617,1182,-3912,7,10,17,41.18,-0.02543529411764706,108.23529411764706
1618,1338,-1758,8,9,17,47.06,-0.012952941176470585,56.11764705882353
1626,2045,6675,7,4,11,63.64,0.02141818181818182,21.181818181818183
1701,1729,-10629,5,11,16,31.25,-0.046081250000000004,77.5
1702,2389,23301,10,4,14,71.43,0.034992857142857145,80.71428571428571
1707,9252,-32872,6,11,17,35.29,-0.035529411764705886,67.58823529411765
1708,1938,-5758,6,7,13,46.15,-0.014123076923076926,78.76923076923077
1709,1407,2453,8,8,16,50.0,-0.006287499999999997,99.3125
1710,2548,10092,11,6,17,64.71,0.023523529411764707,63.94117647058823
1711,2101,-411,10,9,19,52.63,-0.0009578947368421028,43.21052631578947
1712,1012,-1662,6,6,12,50.0,-0.0011583333333333352,60.75
1713,1176,-7706,5,10,15,33.33,-0.040526666666666676,80.8
1714,1399,-6889,7,13,20,35.0,-0.037520000000000005,48.9
1717,1742,10478,8,3,11,72.73,0.03355454545454546,125.81818181818181
1718,1557,673,13,10,23,56.52,0.005395652173913042,34.04347826086956
1720,1495,-5795,4,6,10,40.0,-0.025929999999999998,68.0
1721,1486,-2706,9,12,21,42.86,-0.02222380952380952,45.857142857142854
1722,4688,11752,8,7,15,53.33,0.0008333333333333332,77.26666666666667
1723,7039,-9999,6,6,12,50.0,-0.005858333333333333,51.5
1725,1502,738,8,6,14,57.14,0.008335714285714288,33.42857142857143
1726,2672,-21092,2,6,8,25.0,-0.050375,183.625
1727,1592,-10272,5,11,16,31.25,-0.04383125,75.625
1730,2412,-13382,6,8,14,42.86,-0.02079285714285714,91.85714285714286
1731,910,4620,7,4,11,63.64,0.021054545454545458,86.45454545454545
1732,1990,17370,16,5,21,76.19,0.044,42.80952380952381
1733,4569,12561,12,7,19,63.16,0.020499999999999997,61.578947368421055
1734,2573,-1813,8,9,17,47.06,-0.011782352941176471,56.76470588235294
1735,1544,-44,9,9,18,50.0,-0.006427777777777779,75.61111111111111
1736,4489,27801,6,5,11,54.55,0.003236363636363637,55.63636363636363
1737,2340,-5530,7,9,16,43.75,-0.01845625,131.5625
1760,8858,-32458,7,9,16,43.75,-0.0185125,37.6875
1762,1420,-14480,2,4,6,33.33,-0.039266666666666665,44.333333333333336
1773,3790,24740,5,3,8,62.5,0.0191875,62.5
1776,501,-8841,0,5,5,0.0,-0.10611999999999999,118.0
1783,1810,-5290,5,5,10,50.0,-0.00584,27.6
1786,2435,-8635,3,5,8,37.5,-0.0309,49.625
1789,2418,13732,6,4,10,60.0,0.014149999999999996,70.6
1795,4178,-1228,6,6,12,50.0,-0.0058583333333333334,24.833333333333332
1802,2531,-271,11,10,21,52.38,-0.0013190476190476166,58.523809523809526
1805,1761,-611,14,12,26,53.85,-0.003169230769230772,32.42307692307692
1806,1387,-5557,7,11,18,38.89,-0.029722222222222223,58.111111111111114
1808,2067,17263,8,5,13,61.54,0.016446153846153846,45.84615384615385
1809,1381,2369,10,7,17,58.82,0.010511764705882347,41.0
1810,1293,-5363,7,12,19,36.84,-0.03375789473684211,48.8421052631579
1817,1057,9593,4,1,5,80.0,0.05417999999999999,179.0
1903,5595,-4585,13,13,26,50.0,-0.005884615384615383,51.26923076923077
1904,1440,-2010,8,7,15,53.33,-0.0001933333333333333,86.6
1905,910,3350,7,5,12,58.33,0.009791666666666666,80.5
1906,1596,-4836,10,12,22,45.45,-0.015436363636363635,31.727272727272727
1907,1694,-14264,5,14,19,26.32,-0.05423157894736843,37.94736842105263
1909,1632,10128,13,6,19,68.42,0.02999473684210527,34.89473684210526
2002,1562,18178,8,2,10,80.0,0.054200000000000005,159.3
2006,2329,-1129,7,8,15,46.67,-0.01259333333333333,65.4
2007,1213,5647,14,6,20,70.0,0.02962,31.5
2008,938,-4408,5,10,15,33.33,-0.042373333333333346,18.333333333333332
2009,1864,-4534,11,10,21,52.38,-0.0025571428571428577,53.61904761904762
2010,1711,-1111,10,10,20,50.0,-0.006440000000000001,87.0
2012,1327,-5277,7,10,17,41.18,-0.024688235294117646,66.11764705882354
2013,2690,-750,10,10,20,50.0,-0.005934999999999998,78.5
2014,1912,4018,12,9,21,57.14,0.006923809523809528,26.38095238095238
2015,3798,-12228,5,9,14,35.71,-0.03449285714285714,108.85714285714286
2017,1090,3870,10,6,16,62.5,0.016606250000000003,54.375
2020,2095,7585,11,8,19,57.89,0.009821052631578949,62.578947368421055
2022,1132,3698,12,7,19,63.16,0.016173684210526316,30.526315789473685
2023,1253,2927,8,7,15,53.33,-7.333333333333821e-05,75.33333333333333
2024,1043,1967,9,7,16,56.25,-0.0020937499999999993,31.25
2025,1459,2061,15,12,27,55.56,-0.00273703703703704,22.25925925925926
2027,2545,-6395,7,10,17,41.18,-0.023588235294117646,29.235294117647058
2028,1437,9103,14,6,20,70.0,0.027275,33.45
2029,1992,7198,9,5,14,64.29,0.022735714285714293,99.42857142857143
2030,1897,3043,9,9,18,50.0,-0.006349999999999997,34.94444444444444
2031,2874,16656,12,6,18,66.67,0.027488888888888886,41.27777777777778
2032,1977,7383,12,9,21,57.14,0.012185714285714286,23.142857142857142
2033,1187,-2487,6,9,15,40.0,-0.026813333333333342,58.8
2034,1504,14106,9,2,11,81.82,0.05179090909090909,86.81818181818181
2038,1276,4364,8,7,15,53.33,-0.0008533333333333338,44.86666666666667
2049,12636,157714,8,1,9,88.89,0.07204444444444445,19.444444444444443
2059,15347,-78167,5,7,12,41.67,-0.022541666666666668,34.916666666666664
2062,3555,2895,10,9,19,52.63,-0.005315789473684215,60.31578947368421
2069,1000,5130,6,3,9,66.67,0.02266666666666667,56.888888888888886
2101,2561,-361,7,6,13,53.85,0.0018076923076923072,57.30769230769231
2102,2126,3874,12,9,21,57.14,0.008309523809523812,35.333333333333336
2103,4576,-18036,9,13,22,40.91,-0.02408636363636363,43.45454545454545
2104,1667,-3287,5,7,12,41.67,-0.022841666666666666,45.75
2105,4008,-7088,7,8,15,46.67,-0.012573333333333332,67.2
2106,4092,12618,13,8,21,61.9,0.01796666666666667,54.76190476190476
2107,1950,-1720,9,11,20,45.0,-0.016099999999999996,49.8
2108,3667,32163,12,7,19,63.16,0.017436842105263157,52.526315789473685
2109,1400,4170,11,8,19,57.89,0.00846842105263158,50.0
2114,2716,-25836,2,5,7,28.57,-0.048799999999999996,66.0
2115,2135,22025,7,2,9,77.78,0.04974444444444445,79.22222222222223
2201,2081,7829,7,4,11,63.64,0.02142727272727273,76.9090909090909
2204,3368,-498,10,10,20,50.0,-0.005964999999999999,50.0
2206,1821,-20521,3,12,15,20.0,-0.06641333333333332,90.8
2207,13560,-70780,2,5,7,28.57,-0.04877142857142857,49.285714285714285
2208,1598,7662,9,5,14,64.29,0.022549999999999997,62.857142857142854
2227,16424,-131014,7,10,17,41.18,-0.019482352941176475,94.70588235294117
2228,5456,-31976,3,6,9,33.33,-0.039233333333333335,56.0
2231,15799,-3319,9,6,15,60.0,0.009006666666666666,17.0
2233,5287,4993,5,5,10,50.0,0.0018599999999999988,25.2
2236,1185,3495,4,2,6,66.67,0.027499999999999997,57.833333333333336
2239,3825,27335,5,3,8,62.5,0.019187499999999996,23.5
2241,2522,1958,4,3,7,57.14,0.008428571428571428,38.0
2243,872,6998,5,2,7,71.43,0.024871428571428572,15.428571428571429
2247,1438,23762,1,0,1,100.0,0.0943,17.0
2301,1448,472,3,3,6,50.0,-0.005883333333333333,81.0
2302,863,2797,9,6,15,60.0,0.007880000000000002,21.266666666666666
2303,1350,60,8,8,16,50.0,-0.0064687500000000005,41.3125
2305,1410,-660,14,10,24,58.33,0.004708333333333335,29.208333333333332
2308,8664,54406,8,3,11,72.73,0.039672727272727276,40.18181818181818
2312,931,5479,9,4,13,69.23,0.03117692307692307,74.23076923076923
2313,1296,3584,8,4,12,66.67,0.02616666666666666,38.833333333333336
2314,2564,13106,16,9,25,64.0,0.021471999999999998,18.88
2316,2105,-6525,9,12,21,42.86,-0.021238095238095236,38.76190476190476
2317,10195,-68225,5,11,16,31.25,-0.04340625,55.1875
2321,1564,836,16,10,26,61.54,0.008226923076923078,19.653846153846153
2323,975,595,7,8,15,46.67,-0.016226666666666667,30.333333333333332
2324,2141,-2871,6,8,14,42.86,-0.020185714285714286,71.28571428571429
2327,18473,37237,9,9,18,50.0,-0.007038888888888888,25.77777777777778
2328,2589,20381,10,5,15,66.67,0.027433333333333334,29.533333333333335
2329,1535,3785,13,12,25,52.0,-0.008031999999999997,19.56
2330,4491,-47611,3,5,8,37.5,-0.030887500000000002,28.25
2331,2088,7962,14,9,23,60.87,0.015052173913043478,29.304347826086957
2332,2244,-5454,7,12,19,36.84,-0.03259473684210526,35.0
2337,2603,17577,18,11,29,62.07,0.01556206896551724,25.0
2338,1077,-5217,5,8,13,38.46,-0.029792307692307687,82.3076923076923
2340,1721,-2531,9,10,19,47.37,-0.012594736842105261,23.842105263157894
2342,2061,1469,15,11,26,57.69,0.00046923076923077094,14.538461538461538
2344,1581,6009,12,8,20,60.0,0.011975,15.4
2345,5093,30107,9,4,13,69.23,0.032376923076923074,36.61538461538461
2347,3926,-10086,6,8,14,42.86,-0.02014285714285714,60.92857142857143
2348,899,-58259,7,4,11,63.64,-2.009454545454546,496.72727272727275
2349,1519,1061,13,12,25,52.0,-0.005935999999999997,35.56
2351,2411,16009,11,4,15,73.33,0.04072,24.866666666666667
2352,1786,-3626,9,6,15,60.0,0.01368666666666667,24.466666666666665
2353,4338,12022,13,8,21,61.9,0.017866666666666663,27.904761904761905
2354,9842,-3972,8,7,15,53.33,0.0008266666666666663,46.4
2355,3794,8696,13,10,23,56.52,0.007086956521739132,25.26086956521739
2356,1447,-12067,4,9,13,30.77,-0.04446923076923077,71.0
2357,16370,21620,9,8,17,52.94,3.529411764706065e-05,52.94117647058823
2358,2189,8011,18,11,29,62.07,0.016351724137931036,16.79310344827586
2359,1536,-10666,7,12,19,36.84,-0.03383684210526316,28.210526315789473
2360,8820,36750,11,8,19,57.89,0.009963157894736844,16.94736842105263
2362,3115,7985,10,8,18,55.56,0.0049888888888888865,27.38888888888889
2363,1727,-107,12,10,22,54.55,0.001631818181818183,15.863636363636363
2364,1987,5573,19,12,31,61.29,0.003983870967741934,25.677419354838708
2365,2683,11257,15,7,22,68.18,0.03016363636363636,36.63636363636363
2367,1724,4426,11,8,19,57.89,0.014563157894736839,24.31578947368421
2368,864,1506,6,5,11,54.55,0.002154545454545456,17.454545454545453
2369,1551,2869,11,8,19,57.89,0.00915263157894737,18.210526315789473
2371,1803,-5473,11,12,23,47.83,-0.012095652173913044,30.73913043478261
2373,3479,7631,6,7,13,46.15,-0.019884615384615386,116.84615384615384
2374,2455,12445,11,6,17,64.71,0.023488235294117643,31.11764705882353
2375,1894,17576,11,5,16,68.75,0.028312499999999997,22.875
2376,5225,11515,11,10,21,52.38,-0.0011380952380952377,28.571428571428573
2377,3813,37137,10,4,14,71.43,0.03702142857142857,21.142857142857142
2379,10388,-24498,5,9,14,35.71,-0.03446428571428571,38.142857142857146
2380,2059,-4929,12,16,28,42.86,-0.02218928571428572,25.678571428571427
2382,4232,2128,6,6,12,50.0,-0.00585,39.416666666666664
2383,1892,-2332,7,5,12,58.33,0.010133333333333336,49.5
2385,4603,23737,9,7,16,56.25,0.006656249999999997,43.6875
2387,3103,-7353,12,11,23,52.17,-0.0016695652173913033,33.130434782608695
2388,2814,4296,10,11,21,47.62,-0.011204761904761905,18.857142857142858
2390,2016,8874,14,8,22,63.64,0.02048181818181818,28.5
2392,3438,3032,8,4,12,66.67,0.027524999999999997,42.75
2393,5114,28656,12,5,17,70.59,0.035382352941176476,35.05882352941177
2395,6677,483,3,4,7,42.86,-0.02017142857142857,34.714285714285715
2397,4426,-31896,5,12,17,29.41,-0.047099999999999996,43.411764705882355
2399,1518,8032,11,6,17,64.71,0.022970588235294118,29.235294117647058
2401,3673,12587,15,11,26,57.69,0.009184615384615383,23.0
2402,2233,-6813,7,10,17,41.18,-0.02363529411764706,16.058823529411764
2404,6874,-13994,7,10,17,41.18,-0.02172941176470588,56.94117647058823
2405,1910,-5590,9,13,22,40.91,-0.025177272727272725,15.909090909090908
2406,2416,20624,17,7,24,70.83,0.032508333333333334,13.0
2408,3513,11407,15,7,22,68.18,0.027109090909090916,16.59090909090909
2409,2669,-21229,6,12,18,33.33,-0.039466666666666664,22.166666666666668
2412,3680,-43030,1,6,7,14.29,-0.07738571428571428,363.42857142857144
2413,2070,-9090,10,13,23,43.48,-0.019647826086956522,16.82608695652174
2414,997,-4897,4,7,11,36.36,-0.033736363636363634,61.09090909090909
2415,2697,15333,19,9,28,67.86,0.02936428571428571,22.071428571428573
2417,1710,-3450,7,6,13,53.85,0.0013307692307692315,39.38461538461539
2419,1551,199,10,8,18,55.56,0.00363888888888889,22.055555555555557
2420,2048,7842,8,6,14,57.14,0.008078571428571428,78.0
2421,2533,-12043,6,12,18,33.33,-0.03933888888888889,30.944444444444443
2423,2017,2563,10,8,18,55.56,0.005205555555555555,69.94444444444444
2424,2148,-15228,9,12,21,42.86,-0.02195238095238095,25.0
2425,2426,-2256,12,12,24,50.0,-0.008237500000000002,21.875
2426,2312,3188,14,9,23,60.87,0.015326086956521741,12.347826086956522
2427,970,980,7,7,14,50.0,-0.007821428571428573,20.857142857142858
2428,3163,1517,6,7,13,46.15,-0.013684615384615385,48.38461538461539
2429,385,-14985,3,5,8,37.5,-0.49926249999999994,688.375
2430,4145,16095,13,8,21,61.9,0.0179,69.28571428571429
2431,1158,7882,12,4,16,75.0,0.043024999999999994,30.9375
2433,2126,-18906,2,9,11,18.18,-0.0697090909090909,135.36363636363637
2434,2036,-6526,11,12,23,47.83,-0.01192173913043478,36.65217391304348
2436,2207,-12887,6,10,16,37.5,-0.0310625,24.75
2438,1537,3003,17,8,25,68.0,0.020672000000000003,28.44
2439,9433,15897,9,9,18,50.0,-0.005855555555555558,20.72222222222222
2440,1736,-2836,11,16,27,40.74,-0.027907407407407405,30.814814814814813
2441,2421,7459,6,6,12,50.0,-0.0059083333333333305,51.75
2442,1409,1311,12,10,22,54.55,0.0005181818181818186,27.681818181818183
2443,1572,4628,21,8,29,72.41,0.03100689655172413,25.482758620689655
2444,1471,-6561,8,13,21,38.1,-0.03155714285714286,25.904761904761905
2449,1831,-6761,7,9,16,43.75,-0.0187375,33.875
2450,3056,11464,6,6,12,50.0,-0.005916666666666667,91.25
2451,7293,-56033,5,11,16,31.25,-0.04340624999999999,83.6875
2453,1522,-3662,9,11,20,45.0,-0.016989999999999998,38.3
2454,31495,102405,9,7,16,56.25,0.006668749999999999,20.4375
2455,3729,14761,11,5,16,68.75,0.03146875,8.75
2457,1737,-347,11,8,19,57.89,0.00916842105263158,18.0
2458,4469,-2499,9,8,17,52.94,-5.882352941175823e-06,25.705882352941178
2459,3606,-9166,9,12,21,42.86,-0.02031904761904762,64.28571428571429
2460,2553,1277,11,13,24,45.83,-0.014629166666666667,35.75
2461,2166,7344,13,8,21,61.9,0.017723809523809524,28.238095238095237
2462,2325,4095,9,7,16,56.25,0.006531249999999999,33.625
2464,3120,-2160,9,9,18,50.0,-0.005877777777777772,49.833333333333336
2465,2415,16205,18,8,26,69.23,0.03005384615384616,24.076923076923077
2466,2629,-579,9,8,17,52.94,-0.0004411764705882357,111.76470588235294
2467,2348,-8898,8,12,20,40.0,-0.026135000000000002,37.3
2468,1591,-4281,10,12,22,45.45,-0.016231818181818184,54.04545454545455
2471,1314,-10574,5,11,16,31.25,-0.0449375,54.0625
2472,2693,-5733,10,11,21,47.62,-0.011333333333333332,17.571428571428573
2474,16306,-25026,8,9,17,47.06,-0.011741176470588236,22.647058823529413
2476,2863,-10453,7,13,20,35.0,-0.03223,34.4
2477,1634,11236,10,4,14,71.43,0.03670714285714285,26.857142857142858
2478,4997,11223,12,12,24,50.0,-0.0059208333333333335,29.791666666666668
2480,2056,-11446,6,7,13,46.15,-0.013723076923076923,41.76923076923077
2481,1802,16288,10,3,13,76.92,0.04790769230769231,18.23076923076923
2482,1688,-2998,7,10,17,41.18,-0.02388235294117647,46.294117647058826
2483,2032,5888,13,7,20,65.0,0.02386,41.5
2484,1360,-2710,6,7,13,46.15,-0.013753846153846155,35.0
2485,3662,19968,12,5,17,70.59,0.03534117647058824,38.94117647058823
2486,3568,26632,19,9,28,67.86,0.029471428571428575,19.785714285714285
2488,2783,11077,13,7,20,65.0,0.024,52.65
2489,2254,18386,16,4,20,80.0,0.05395000000000001,40.75
2491,917,1333,11,5,16,68.75,0.021256249999999997,20.0
2492,3846,51704,9,5,14,64.29,0.021571428571428568,30.214285714285715
2493,1376,-3566,6,7,13,46.15,-0.014600000000000005,31.76923076923077
2495,5384,-714,13,13,26,50.0,-0.006030769230769233,44.38461538461539
2496,5124,5196,12,9,21,57.14,0.0008619047619047654,50.142857142857146
2497,2368,17602,11,5,16,68.75,0.03164375,26.75
2498,40465,35125,11,13,24,45.83,-0.014204166666666669,22.375
2501,922,558,5,5,10,50.0,-0.0063500000000000015,94.7
2504,1306,11124,12,4,16,75.0,0.043143749999999995,29.25
